start,end,today,deviceid,state,lgaa,wards,farmer-sex,age,type-farming,crops-grown,crops-grown/cassava,crops-grown/maize,crops-grown/cocoa,crops-grown/plantain,crops-grown/kolanut,crops-grown/oil-palm,crops-grown/cashew,crops-grown/banana,crops-grown/yam,crops-grown/pineapple,crops-grown/vegetables,farm_gps,_farm_gps_latitude,_farm_gps_longitude,_farm_gps_altitude,_farm_gps_precision,owner_ship,farm_seedling,farm_seed,seedling_name,cultivation_practiced,fertilizer_practice,fertilizer_yes/fertilizer-type,size-farm-plot,cooperative_part,experience,start_date_of_planting,end_date_of_planting,highest_quantity,proposed_sell,previous_harvested,lowest_quantity,amount_sold,means_buy_sell,access-internet,access-water,access-storage,store_yes/storage-facility,sell-produce,market_sell_buy,marketing-product,yield-price,standard-living,farm-sense,farm-picture,data-collector,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,_duration,_submitted_by,_xform_id
2019-01-07T13:41:51.305+01,2019-01-07T20:24:03.270+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,35,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.354294394398951 5.023912959678769 356.0260002177582 16.0,7.354294394,5.02391296,356.0260002,16,rentage,self_made,yes,,shifting,no,,unit-100-100,no,20,10/7/2017,10/7/2019,18,360000,1,400000,250000,not_satisfied,no,yes,no,,open_market,Igbara market,no,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630212?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546865187750.jpg,akindele_ahmed,uuid:3c32611c-a685-48fc-b333-cf840e9954ac,39628989,3c32611c-a685-48fc-b333-cf840e9954ac,1/8/2019 3:30,178,,-1,,,2.01812E+11,24132,denironyx,369774
2019-01-07T13:48:27.817+01,2019-01-07T20:28:04.198+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,35,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3549177237920516 5.024169256030191 370.56940105327277 24.0,7.354917724,5.024169256,370.5694011,24,rentage,open-market,yes,,shifting,no,,unit-50-100,no,20,3/7/2019,6/7/2019,1,80000,1,100000,75000,not_satisfied,no,yes,no,,open_market,Igbara oke market,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630213?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546865419119.jpg,akindele_ahmed,uuid:11af22cf-a62e-43c1-9d9a-e1678021845d,39629012,11af22cf-a62e-43c1-9d9a-e1678021845d,1/8/2019 3:31,179,,-1,,,2.01812E+11,23977,denironyx,369774
2019-01-07T14:13:20.045+01,2019-01-07T20:39:43.192+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,female,38,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.348962869050507 5.019958797863375 373.54244238410496 6.0,7.348962869,5.019958798,373.5424424,6,rentage,self_made,yes,,continous,no,,unit-50-100,no,10,3/7/2019,3/7/2020,8,200000,8,200000,160000,not_satisfied,no,yes,no,,off_takers,,no,agree,agree,agree,,akindele_ahmed,uuid:7d850b35-a49a-493e-9345-0be23d642030,39629015,7d850b35-a49a-493e-9345-0be23d642030,1/8/2019 3:31,180,,-1,,,2.01812E+11,23183,denironyx,369774
2019-01-03T15:37:14.154+01,2019-01-06T17:37:11.365+01,1/3/2019,D8:68:C3:39:E9:FF,ON,ifedore,igbaraoke_1,male,53,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.335748720417291 4.9761269240609955 337.1629907712201 32.0,7.33574872,4.976126924,337.1629908,32,rentage,self_made,yes,,continous,no,,unit-100-100,no,25,5/4/2006,11/5/2018,1,750000,600000,700000,600000,not_satisfied,no,no,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631471?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546526618377.jpg,akindele_mutiu,uuid:b15bc60f-fe77-4be9-a85e-f0a417e55444,39636149,b15bc60f-fe77-4be9-a85e-f0a417e55444,1/8/2019 8:34,181,,-1,,,2.01812E+11,266397,denironyx,369774
2019-01-04T10:52:47.659+01,2019-01-06T17:42:36.088+01,1/4/2019,3.51696E+14,ON,akure_south,Ilisa,female,40,commercial,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.272525302302064 5.174300623975598 370.84531454705564 8.0,7.272525302,5.174300624,370.8453145,8,rentage,open-market,yes,King's market akure,continous,no,,unit-100-100,no,10,11/29/2018,1/29/2019,1,200000,200000,200000,180000,not_satisfied,no,yes,no,,off_takers,King's market Akure,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631472?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546596358611.jpg,akindele_mutiu,uuid:1d6900a1-f031-4bb3-91e6-002f4f0d7487,39636208,1d6900a1-f031-4bb3-91e6-002f4f0d7487,1/8/2019 8:37,182,,-1,,,2.01812E+11,197389,denironyx,369774
2019-01-04T11:13:04.692+01,2019-01-06T17:35:30.507+01,1/4/2019,3.51696E+14,ON,akure_south,Ilisa,male,58,commercial,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.271900872711855 5.173746956797195 384.4352484313812 6.0,7.271900873,5.173746957,384.4352484,6,rentage,open-market,yes,King's market Akure,continous,no,,unit-100-100,no,15,12/4/2018,2/4/2019,1,250000,200000,250000,200000,satisfied,yes,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631474?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546597137677.jpg,akindele_mutiu,uuid:651575c4-cbfb-4c28-b840-72d433b25b49,39636228,651575c4-cbfb-4c28-b840-72d433b25b49,1/8/2019 8:38,183,,-1,,,2.01812E+11,195746,denironyx,369774
2019-01-04T11:19:25.034+01,2019-01-06T17:42:09.822+01,1/4/2019,3.51696E+14,ON,akure_south,Ilisa,male,58,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.271753738961929 5.173959790378897 367.82289710062514 4.0,7.271753739,5.17395979,367.8228971,4,rentage,self_made,yes,,continous,no,,unit-100-100,no,15,5/6/2015,11/5/2018,7,300000,200000,250000,200000,not_satisfied,yes,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631484?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546597611568.jpg,akindele_mutiu,uuid:82293054-1312-4424-8652-f3851e61fa30,39636247,82293054-1312-4424-8652-f3851e61fa30,1/8/2019 8:38,184,,-1,,,2.01812E+11,195764,denironyx,369774
2019-01-07T11:20:25.228+01,2019-01-07T11:36:09.988+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,33,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.374730827087648 5.0466514310754915 371.22724002249174 16.0,7.374730827,5.046651431,371.22724,16,rentage,self_made,yes,,continous,no,,unit-100-100,no,10,7/7/2003,11/28/2018,1,632000,500000,600000,500000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,disagree,http://classic.ona.io/api/v1/files/10631516?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546857333402.jpg,akindele_mutiu,uuid:bfac7194-2f44-49a3-82da-89a74d3f41e7,39636301,bfac7194-2f44-49a3-82da-89a74d3f41e7,1/8/2019 8:39,185,,-1,,,2.01812E+11,944,denironyx,369774
2019-01-07T11:36:21.682+01,2019-01-07T12:03:41.054+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,33,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.37483296798766 5.046348575018652 377.07112972637856 4.0,7.374832968,5.046348575,377.0711297,4,rentage,self_made,yes,,shifting,no,,unit-100-100,no,10,8/7/2018,8/7/2019,16,320000,280000,300000,280000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631549?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546857773349.jpg,akindele_mutiu,uuid:8a96ed33-ac43-409d-99de-210168d1941e,39636358,8a96ed33-ac43-409d-99de-210168d1941e,1/8/2019 8:40,186,,-1,,,2.01812E+11,1640,denironyx,369774
2019-01-07T12:06:54.270+01,2019-01-07T12:30:02.369+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,40,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.37395886833525 5.0445393222122314 378.46357576814586 12.0,7.373958868,5.044539322,378.4635758,12,rentage,self_made,yes,,shifting,no,,unit-120-120,no,20,4/5/2018,3/7/2019,18,360000,320000,300000,320000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631563?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546859717823.jpg,akindele_mutiu,uuid:a15bfbaf-5bf0-4b8f-9cd8-b56c0e5a6f1b,39636404,a15bfbaf-5bf0-4b8f-9cd8-b56c0e5a6f1b,1/8/2019 8:41,187,,-1,,,2.01812E+11,1388,denironyx,369774
2019-01-07T12:16:15.986+01,2019-01-07T12:30:40.930+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,40,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.374044099742415 5.044658188916519 371.99374088655674 4.0,7.3740441,5.044658189,371.9937409,4,rentage,self_made,yes,,continous,no,,unit-100-100,no,20,4/7/2013,10/29/2018,7,350000,250000,300000,250000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631570?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546860452875.jpg,akindele_mutiu,uuid:86bf7b2d-6136-421d-b45c-778e56a21a92,39636445,86bf7b2d-6136-421d-b45c-778e56a21a92,1/8/2019 8:42,188,,-1,,,2.01812E+11,865,denironyx,369774
2019-01-07T12:31:17.428+01,2019-01-07T12:41:23.058+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,female,30,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.37386105944692 5.044304874578679 395.23944859382163 32.0,7.373861059,5.044304875,395.2394486,32,rentage,other,yes,,continous,no,,unit-100-100,no,8,5/7/2015,11/7/2018,8,400000,300000,350000,300000,not_satisfied,no,no,no,,weekly_market,Owena  market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631578?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546861132520.jpg,akindele_mutiu,uuid:f9a1bdb4-fbf1-48ed-b6c6-ee0ab7552447,39636491,f9a1bdb4-fbf1-48ed-b6c6-ee0ab7552447,1/8/2019 8:43,189,,-1,,,2.01812E+11,606,denironyx,369774
2019-01-07T14:03:44.668+01,2019-01-07T14:25:48.318+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,68,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3839424791615125 5.046195211368198 331.02322599499337 16.0,7.383942479,5.046195211,331.023226,16,rentage,self_made,yes,,continous,no,,unit-200-100,no,45,8/7/1998,11/7/2018,2,1600000,1000000,1400000,1000000,not_satisfied,no,sometimes,no,,off_takers,From Owena  market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631580?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546867541055.jpg,akindele_mutiu,uuid:dd587413-fac3-4970-9308-0c64ee3bdc64,39636554,dd587413-fac3-4970-9308-0c64ee3bdc64,1/8/2019 8:45,190,,-1,,,2.01812E+11,1324,denironyx,369774
2019-01-07T14:44:45.649+01,2019-01-08T09:52:13.003+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,32,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.390747692930819 5.038784458741896 325.78954349362124 8.0,7.390747693,5.038784459,325.7895435,8,own,self_made,yes,,continous,no,,unit-120-120,no,5,6/7/2009,11/7/2018,1,650000,450000,500000,450000,not_satisfied,yes,sometimes,no,,off_takers,,yes,agree,agree,disagree,http://classic.ona.io/api/v1/files/10631647?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546869333396.jpg,akindele_mutiu,uuid:dde8b0e9-1b3e-4ba7-9f15-d940b4cf0a04,39637149,dde8b0e9-1b3e-4ba7-9f15-d940b4cf0a04,1/8/2019 8:58,191,,-1,,,2.01812E+11,68848,denironyx,369774
2019-01-07T14:57:09.772+01,2019-01-07T15:08:28.223+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,33,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3907795366310856 5.038795352629851 365.14850058727563 16.0,7.390779537,5.038795353,365.1485006,16,own,self_made,yes,,continous,no,,unit-100-100,no,5,4/7/2014,9/7/2018,5,300000,200000,250000,200000,not_satisfied,no,sometimes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631661?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546870077061.jpg,akindele_mutiu,uuid:f69c93f4-f648-4627-b2de-54e35ad8a64f,39637160,f69c93f4-f648-4627-b2de-54e35ad8a64f,1/8/2019 8:58,192,,-1,,,2.01812E+11,679,denironyx,369774
2019-01-07T15:08:34.696+01,2019-01-07T18:07:25.900+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,40,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.389904499910357 5.038453306795207 373.91345719138445 16.0,7.3899045,5.038453307,373.9134572,16,rentage,self_made,yes,,continous,no,,unit-100-100,no,15,8/4/2011,10/7/2018,1,700000,550000,650000,550000,not_satisfied,no,sometimes,no,,off_takers,Owena  market,yes,agree,agree,disagree,http://classic.ona.io/api/v1/files/10631662?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546870462095.jpg,akindele_mutiu,uuid:efabcd4d-a7dd-40a3-aebd-886e847c2caa,39637166,efabcd4d-a7dd-40a3-aebd-886e847c2caa,1/8/2019 8:59,193,,-1,,,2.01812E+11,10731,denironyx,369774
2019-01-07T15:18:54.286+01,2019-01-07T18:09:04.659+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,35,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.389818989787233 5.038118010226689 359.891101015503 16.0,7.38981899,5.03811801,359.891101,16,rentage,self_made,yes,,continous,no,,unit-120-120,no,20,8/7/2003,3/29/2018,1,850000,650000,800000,650000,not_satisfied,no,sometimes,no,,off_takers,Owena and igbaraoke market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631663?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546871233129.jpg,akindele_mutiu,uuid:2ca57d2a-fdce-4134-b4f8-ce2f1202dc5c,39637183,2ca57d2a-fdce-4134-b4f8-ce2f1202dc5c,1/8/2019 8:59,194,,-1,,,2.01812E+11,10210,denironyx,369774
2019-01-03T16:06:11.084+01,2019-01-08T10:07:57.520+01,1/3/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,55,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.345945140459056 4.985625892116859 350.37746893355626 8.0,7.34594514,4.985625892,350.3774689,8,rentage,self_made,yes,,continous,no,,unit-100-100,no,25,3/8/2012,10/27/2018,6,250000,200000,230000,200000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10631714?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546528193142.jpg,akindele_mutiu,uuid:2aec0f40-0033-4b43-b099-efbc8fe7a19f,39637517,2aec0f40-0033-4b43-b099-efbc8fe7a19f,1/8/2019 9:08,195,,-1,,,2.01812E+11,410506,denironyx,369774
2019-01-08T09:18:39.683+01,2019-01-08T10:49:59.191+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,29,commercial,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.275827948060045 5.169927078125248 389.2736614584598 16.0,7.275827948,5.169927078,389.2736615,16,rentage,open-market,yes,,continous,no,,unit-50-100,no,15,12/8/2018,2/8/2019,1,40000,1,35000,38000,not_satisfied,no,yes,no,,off_takers,Group of women come to buy on farm,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10632470?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546935926430.jpg,akindele_ahmed,uuid:efa392e7-86a9-49b1-85ff-25f83adac1bc,39641207,efa392e7-86a9-49b1-85ff-25f83adac1bc,1/8/2019 10:49,196,,-1,,,2.01812E+11,5480,denironyx,369774
2019-01-08T09:26:54.728+01,2019-01-08T10:54:29.338+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,29,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.276058092907734 5.170300166001856 344.8081449365981 16.0,7.276058093,5.170300166,344.8081449,16,rentage,other,yes,Other farmers,continous,no,,unit-100-100,no,15,3/8/2019,3/8/2020,20,400000,15,350000,300000,not_satisfied,no,yes,no,,off_takers,Mayan foods Nig. LTD,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10632492?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546936130764.jpg,akindele_ahmed,uuid:ed0b6e3e-7161-4297-a306-5360eeee00c0,39641239,ed0b6e3e-7161-4297-a306-5360eeee00c0,1/8/2019 10:51,197,,-1,,,2.01812E+11,5255,denironyx,369774
2019-01-08T10:22:39.051+01,2019-01-08T11:30:46.975+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,41,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.277430291187595 5.16928907978925 408.445547680494 24.0,7.277430291,5.16928908,408.4455477,24,rentage,self_made,yes,,continous,no,,unit-50-100,no,20,3/8/2019,4/29/2020,10,200000,10,250000,200000,not_satisfied,no,yes,no,,open_market,Oja Oba,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10632518?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546939517227.jpg,akindele_ahmed,uuid:a6545325-fc97-46ba-a4b2-54493f9f2176,39641345,a6545325-fc97-46ba-a4b2-54493f9f2176,1/8/2019 10:54,198,,-1,,,2.01812E+11,4087,denironyx,369774
2019-01-08T10:25:48.525+01,2019-01-08T11:48:23.578+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,41,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.27750417161123 5.169481343597279 385.1024862297027 16.0,7.277504172,5.169481344,385.1024862,16,rentage,open-market,yes,,continous,no,,unit-50-100,no,20,3/8/2019,6/8/2019,1,80000,1,80000,70000,not_satisfied,no,yes,no,,off_takers,Group of women,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10632535?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546939684891.jpg,awoniyi_rugayah,uuid:608716b3-6c6b-481d-af94-f5367ac433aa,39641358,608716b3-6c6b-481d-af94-f5367ac433aa,1/8/2019 10:55,199,,-1,,,2.01812E+11,4955,denironyx,369774
2019-01-08T09:11:18.187+01,2019-01-08T10:38:33.241+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,51,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.275552906040129 5.168617442552398 367.64467445498053 4.0,7.275552906,5.168617443,367.6446745,4,rentage,self_made,yes,,shifting,no,,unit-50-100,no,30,4/8/2019,4/8/2020,8,160000,7,200000,140000,not_satisfied,no,yes,no,,open_market,Oja Oba,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10632546?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546935440466.jpg,akindele_ahmed,uuid:181f8d65-364c-4933-83c0-59dfa9634271,39641390,181f8d65-364c-4933-83c0-59dfa9634271,1/8/2019 10:56,200,,-1,,,2.01812E+11,5235,denironyx,369774
2019-01-08T10:00:42.373+01,2019-01-08T11:02:57.745+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,35,subsistence,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.277850038839024 5.170182016929995 379.88164075947054 16.0,7.277850039,5.170182017,379.8816408,16,rentage,open-market,yes,,shifting,no,,unit-50-100,no,2,9/8/2018,12/9/2018,0,0,0,0,0,satisfied,no,yes,no,,open_market,Ilesa Garage,no,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10632547?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546938270325.jpg,akindele_ahmed,uuid:176cb69e-18e7-4d16-bdc0-eff4e899beb9,39641401,176cb69e-18e7-4d16-bdc0-eff4e899beb9,1/8/2019 10:57,201,,-1,,,2.01812E+11,3735,denironyx,369774
2019-01-08T10:05:02.422+01,2019-01-08T11:10:36.734+01,1/8/2019,3.51696E+14,ON,akure_south,Irowo,male,35,subsistence,yam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.277985984297293 5.170140736862406 373.2764990651301 12.0,7.277985984,5.170140737,373.2764991,12,rentage,open-market,yes,,shifting,no,,unit-50-100,no,2,11/8/2018,7/8/2019,1,150000,1,150000,125000,not_satisfied,no,yes,no,,open_market,Ilesa Garage,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10632548?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546938469594.jpg,akindele_ahmed,uuid:948b8ae0-15c7-41e1-af2c-4e471ffad222,39641410,948b8ae0-15c7-41e1-af2c-4e471ffad222,1/8/2019 10:57,202,,-1,,,2.01812E+11,3934,denironyx,369774
2019-01-07T13:13:49.266+01,2019-01-08T13:28:07.094+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,38,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.383526699245618 5.044847233776826 357.25991070044466 8.0,7.383526699,5.044847234,357.2599107,8,own,self_made,yes,,continous,no,,unit-120-120,no,20,2/7/2009,3/7/2020,10,5000000,12,7200000,4800000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634085?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546863500802.jpg,awoniyi_rugayah,uuid:b7baa8e2-bce8-42e9-a1ea-4ae6e12b6630,39651900,b7baa8e2-bce8-42e9-a1ea-4ae6e12b6630,1/8/2019 14:14,203,,-1,,,2.01812E+11,87258,denironyx,369774
2019-01-07T13:24:37.664+01,2019-01-08T13:28:00.553+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,38,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.385964466216112 5.0482513756017875 369.1325276317144 4.0,7.385964466,5.048251376,369.1325276,4,own,self_made,yes,,continous,no,,unit-100-100,no,20,3/8/2018,3/4/2019,15,450000,9,270000,225000,satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634198?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546864374003.jpg,awoniyi_rugayah,uuid:baf190b5-fce5-48d2-bb43-a0d91785cae4,39652121,baf190b5-fce5-48d2-bb43-a0d91785cae4,1/8/2019 14:20,204,,-1,,,2.01812E+11,86603,denironyx,369774
2019-01-07T13:59:25.878+01,2019-01-08T13:47:34.108+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,65,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.382755323733149 5.045565439437273 336.51100893047686 8.0,7.382755324,5.045565439,336.5110089,8,own,self_made,yes,,continous,no,,unit-50-100,no,30,3/12/2014,11/21/2018,4,2400000,3,1800000,1500000,satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634349?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546866133752.jpg,awoniyi_rugayah,uuid:ed9bb00f-f4f3-409b-af41-700cec33864a,39652569,ed9bb00f-f4f3-409b-af41-700cec33864a,1/8/2019 14:29,205,,-1,,,2.01812E+11,85689,denironyx,369774
2019-01-07T14:36:24.755+01,2019-01-08T14:13:25.313+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,39,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.391284375691756 5.038703714950313 366.75796497294925 32.0,7.391284376,5.038703715,366.757965,32,own,self_made,yes,,continous,no,,unit-50-100,no,16,8/5/2014,7/27/2020,4,2000000,6,3000000,2400000,satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10634393?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546868671365.jpg,awoniyi_rugayah,uuid:434c1f12-a4a5-4c85-b90c-4cc34735ae3d,39652755,434c1f12-a4a5-4c85-b90c-4cc34735ae3d,1/8/2019 14:32,206,,-1,,,2.01812E+11,85021,denironyx,369774
2019-01-02T16:16:01.283+01,2019-01-08T15:01:17.922+01,1/2/2019,3.51696E+14,ON,akure_south,Irowo,male,42,commercial,yam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.280444333587361 5.167858292303624 372.40569713585734 16.0,7.280444334,5.167858292,372.4056971,16,rentage,open-market,yes,Ogbese market,shifting,no,,unit-100-100,no,5,11/8/2018,7/8/2019,3,650000,550000,600000,550000,not_satisfied,yes,sometimes,no,,open_market,King's market Akure,yes,agree,agree,disagree,http://classic.ona.io/api/v1/files/10634439?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546941502880.jpg,akindele_mutiu,uuid:8eb66400-55db-4f33-b28c-a501d1dbbce4,39652900,8eb66400-55db-4f33-b28c-a501d1dbbce4,1/8/2019 14:36,207,,-1,,,2.01812E+11,513916,denironyx,369774
